"spkid","H","diameter","albedo","rot_per","GM","BV","UB","IR","epoch","epoch_mjd","e","a","q","i","om","w","ma","ad","tp","per"
54117564,24.62,,,,,,,,2459256.5,59256,0.4831,1.381,0.714,18.95,313.13,97.02,39.57,2.05,2459191.36,593
54117565,23.76,,,,,,,,2459259.5,59259,0.3343,1.392,0.926,4.74,302.36,261.82,331.39,1.86,2459307.16,600
54117567,22.90,,,,,,,,2460600.5,60600,0.5268,2.108,0.998,2.72,305.60,278.38,43.85,3.22,2460464.31,1.12e+03
54117569,27.80,,,,,,,,2460600.5,60600,0.4328,1.657,0.940,0.97,144.96,33.24,247.13,2.37,2460844.83,779
54117570,23.40,,,,,,,,2460600.5,60600,0.2741,1.303,0.946,20.73,135.02,291.07,213.59,1.66,2460821.36,543
54117571,26.50,,,,,,,,2460600.5,60600,0.4397,1.437,0.805,17.67,143.85,291.26,76.37,2.07,2460467.05,629
54117574,19.90,,,,,,,,2460600.5,60600,0.3522,1.923,1.246,17.42,198.91,228.72,188.34,2.60,2461065.08,974
54117576,20.22,,,,,,,,2460600.5,60600,0.5030,2.401,1.193,30.05,151.24,351.19,1.06,3.61,2460596.48,1.36e+03
54117575,22.60,,,,,,,,2460600.5,60600,0.3610,1.603,1.024,7.60,274.38,309.47,245.74,2.18,2460835.73,741
54121874,20.77,,,,,,,,2460600.5,60600,0.6727,1.129,0.370,35.60,351.11,7.89,126.02,1.89,2460447.05,438
54117577,29.74,,,0.003753,,,,,2460600.5,60600,0.0484,1.022,0.973,7.02,143.19,52.29,154.14,1.07,2460438.87,377
54117578,23.74,,,,,,,,2460600.5,60600,0.3120,1.696,1.167,5.19,316.91,197.53,230.97,2.23,2460889.66,807
54117579,25.67,,,,,,,,2460600.5,60600,0.1826,0.8882,0.726,7.31,327.38,25.60,281.57,1.05,2460667.11,306
54117581,21.10,,,,,,,,2460600.5,60600,0.9259,2.07,0.153,7.48,283.27,4.56,60.51,3.99,2460417.62,1.09e+03
54117582,22.75,,,,,,,,2460600.5,60600,0.4178,1.424,0.829,20.43,159.04,83.59,7.64,2.02,2460587.34,620
54117583,22.93,,,,,,,,2459261.5,59261,0.5816,2.241,0.938,7.02,17.67,64.40,14.92,3.54,2459210.72,1.23e+03
54117584,27.60,,,,,,,,2459260.5,59260,0.5107,1.877,0.918,0.32,47.09,143.80,346.73,2.84,2459295.14,939
54117585,24.20,,,,,,,,2459258.5,59258,0.2234,1.279,0.993,21.07,131.83,315.97,35.92,1.56,2459205.80,528
54117596,31.22,,,,,,,,2460600.5,60600,0.2697,1.204,0.880,6.23,325.91,240.91,243.01,1.53,2460757.37,483
54117597,23.30,,,,,,,,2459258.5,59258,0.6152,1.497,0.576,7.19,279.44,110.95,40.57,2.42,2459183.07,669
54117599,28.40,,,,,,,,2460600.5,60600,0.2226,1.224,0.952,14.21,328.37,217.17,230.40,1.50,2460778.57,495
54117598,25.98,,,,,,,,2459258.5,59258,0.3684,1.567,0.990,5.85,142.18,312.45,24.02,2.14,2459210.69,717
54117600,27.50,,,,,,,,2459259.5,59259,0.5458,2.03,0.922,6.18,147.18,43.23,348.07,3.14,2459294.53,1.06e+03
54117601,24.67,,,,,,,,2459261.5,59261,0.5911,2.773,1.134,3.59,139.66,32.14,355.59,4.41,2459282.18,1.69e+03
54117602,28.55,,,,,,,,2460600.5,60600,0.1524,1.156,0.980,0.66,54.42,55.59,9.66,1.33,2460588.33,454
54117603,28.10,,,,,,,,2459259.5,59259,0.6254,2.434,0.912,2.28,318.06,232.19,351.22,3.96,2459293.35,1.39e+03
54117604,24.05,,,,,,,,2460600.5,60600,0.4018,0.9594,0.574,2.05,353.33,288.71,233.03,1.34,2460721.56,343
54117605,25.95,,,,,,,,2459262.5,59262,0.6485,1.754,0.617,1.38,123.29,293.45,22.38,2.89,2459209.73,849
54117606,24.82,,,,,,,,2460600.5,60600,0.2805,1.18,0.849,12.19,149.84,75.70,260.48,1.51,2460729.86,468
54121893,24.30,,,,,,,,2460600.5,60600,0.4471,1.745,0.965,4.01,112.12,79.03,195.79,2.52,2460984.48,842
54121895,22.19,,,,,,,,2460600.5,60600,0.3491,1.094,0.712,28.21,312.37,345.88,304.29,1.48,2460665.17,418
54121894,25.21,,,,,,,,2459254.5,59254,0.5292,2.185,1.029,10.52,127.14,39.31,352.52,3.34,2459279.01,1.18e+03
54121896,22.29,,,,,,,,2460600.5,60600,0.6256,2.745,1.028,24.25,324.86,224.79,279.57,4.46,2460971.62,1.66e+03
54121897,24.51,,,,,,,,2460600.5,60600,0.5322,2.535,1.186,3.85,214.58,287.50,329.09,3.88,2460727.04,1.47e+03
54121898,20.13,,,,,,,,2460600.5,60600,0.7486,2.225,0.559,11.42,83.49,195.68,7.07,3.89,2460576.70,1.21e+03
54121899,28.20,,,,,,,,2459259.5,59259,0.5054,1.686,0.834,4.29,148.40,59.78,339.45,2.54,2459305.14,800
54121900,25.00,,,,,,,,2460600.5,60600,0.5641,2.465,1.074,8.48,143.67,11.53,339.17,3.85,2460682.27,1.41e+03
54121901,25.32,,,,,,,,2459260.5,59260,0.5066,1.524,0.752,31.60,144.68,77.32,333.49,2.30,2459311.09,687
54121902,24.16,,,,,,,,2460600.5,60600,0.2705,1.278,0.933,7.78,343.21,233.49,148.84,1.62,2460382.25,528
54121903,26.00,,,,,,,,2460600.5,60600,0.2622,1.09,0.804,6.20,305.15,98.19,152.15,1.38,2460424.72,416
54121907,22.39,,,,,,,,2460600.5,60600,0.1531,1.118,0.947,20.11,348.42,26.41,152.47,1.29,2460417.64,432
54121904,23.33,,,,,,,,2459259.5,59259,0.4409,1.726,0.965,31.03,148.96,289.78,24.88,2.49,2459202.27,828
54121906,24.88,,,,,,,,2460600.5,60600,0.3477,1.628,1.062,3.41,165.24,28.22,253.53,2.19,2460824.86,759
54121905,24.71,,,,,,,,2460600.5,60600,0.3581,1.726,1.108,10.67,342.51,182.96,213.49,2.34,2460937.55,828
54121908,25.50,,,,,,,,2459261.5,59261,0.3894,1.505,0.919,3.28,100.54,338.43,31.38,2.09,2459202.71,674
54121909,25.03,,,,,,,,2460600.5,60600,0.4556,1.929,1.050,8.63,143.30,24.76,124.17,2.81,2460263.00,978
54122189,21.23,,,,,,,,2460600.5,60600,0.2807,1.09,0.784,22.28,118.97,223.64,247.54,1.40,2460730.36,416
54122190,23.18,,,,,,,,2460600.5,60600,0.5302,2.299,1.080,14.47,333.67,197.22,12.73,3.52,2460555.48,1.27e+03
54122191,23.00,,,,,,,,2460600.5,60600,0.1592,1.437,1.208,25.58,131.46,6.15,48.25,1.67,2460516.19,629
54122192,27.11,,,,,,,,2460600.5,60600,0.2247,1.112,0.862,3.75,334.08,91.77,101.43,1.36,2460479.83,428
54122194,18.50,,,,,,,,2460600.5,60600,0.6196,2.987,1.136,18.21,130.07,310.44,279.66,4.84,2461021.21,1.89e+03
54122193,23.64,,,,,,,,2460600.5,60600,0.0760,1.147,1.060,12.23,138.42,191.88,174.78,1.23,2460382.61,449
54122195,19.71,,,,,,,,2460600.5,60600,0.4996,2.569,1.285,25.68,174.90,263.64,356.74,3.85,2460614.13,1.5e+03
54122196,26.97,,,,,,,,2459262.5,59262,0.3097,0.7761,0.536,14.85,332.06,5.73,163.50,1.02,2459149.09,250
54122197,21.00,,,,,,,,2460600.5,60600,0.5877,2.64,1.089,23.78,324.32,92.71,326.56,4.19,2460746.07,1.57e+03
54122198,24.90,,,,,,,,2460600.5,60600,0.2366,0.9156,0.699,10.70,332.17,14.36,219.24,1.13,2460725.62,320
54122200,24.29,,,,,,,,2460600.5,60600,0.1802,0.9828,0.806,14.98,139.27,258.87,5.64,1.16,2460594.92,356
54122199,23.40,,,,,,,,2459261.5,59261,0.3099,1.366,0.943,35.86,141.55,289.97,44.80,1.79,2459188.90,583
54122529,26.00,,,,,,,,2459260.5,59260,0.4603,1.909,1.030,5.76,134.81,356.67,4.89,2.79,2459247.40,963
54122530,22.30,,,,,,,,2460600.5,60600,0.3155,1.823,1.248,7.80,133.17,320.21,199.57,2.40,2461001.09,899
54122532,24.00,,,,,,,,2459254.5,59254,0.5102,2.445,1.198,5.65,336.71,141.19,5.06,3.69,2459234.87,1.4e+03
54122531,22.32,,,,,,,,2460600.5,60600,0.5859,1.542,0.638,31.40,338.17,291.81,282.24,2.45,2460751.55,699
54122533,24.24,,,,,,,,2460600.5,60600,0.2156,1.28,1.004,18.74,328.06,229.52,154.68,1.56,2460373.16,529
54122534,26.70,,,,,,,,2459262.5,59262,0.3117,1.237,0.851,19.13,143.62,291.06,42.55,1.62,2459203.13,502
54122967,21.04,,,,,,,,2460600.5,60600,0.5393,2.196,1.012,23.72,33.27,113.09,48.21,3.38,2460441.31,1.19e+03
54123255,22.60,,,,,,,,2459262.5,59262,0.3367,1.868,1.239,21.19,127.71,345.85,19.68,2.50,2459211.52,933
54125413,24.39,,,,,,,,2459259.5,59259,0.3333,0.9193,0.613,12.81,350.66,315.36,217.80,1.23,2459386.66,322
54125416,22.09,,,,,,,,2460600.5,60600,0.1130,1.427,1.265,25.37,337.63,92.89,110.74,1.59,2460409.05,622
54129169,22.07,,,,,,,,2460600.5,60600,0.4584,2.037,1.103,2.15,22.44,198.08,63.89,2.97,2460412.10,1.06e+03
54131415,20.10,,,,,,,,2460600.5,60600,0.4394,2.032,1.139,6.58,34.92,223.54,41.10,2.92,2460479.75,1.06e+03
54136773,23.31,,,,,,,,2460600.5,60600,0.2836,1.635,1.171,5.80,135.40,51.36,248.29,2.10,2460837.48,764
54230520,26.05,,,,,,,,2459260.5,59260,0.2740,1.031,0.749,5.53,120.60,131.88,286.83,1.31,2459338.26,383
54231240,27.96,,,,,,,,2459257.5,59257,0.3752,1.539,0.961,6.41,329.02,204.39,346.51,2.12,2459283.62,697
54374338,24.89,,,,,,,,2459253.5,59253,0.6346,1.887,0.689,5.49,138.22,277.57,19.32,3.08,2459202.70,947
54122970,23.04,,,,,,,,2460600.5,60600,0.4409,1.686,0.943,24.17,336.75,100.43,275.00,2.43,2460789.35,800
54122968,24.37,,,,,,,,2460600.5,60600,0.7598,1.391,0.334,4.74,337.27,303.97,50.13,2.45,2460517.10,599
54122971,26.26,,,,,,,,2460600.5,60600,0.3380,1.514,1.003,15.97,147.97,347.39,353.43,2.03,2460612.92,681
54122969,30.43,,,,,,,,2460600.5,60600,0.3804,1.073,0.665,9.09,330.11,280.60,48.88,1.48,2460545.39,406
54123251,23.67,,,,,,,,2459259.5,59259,0.5793,2.708,1.139,7.28,2.98,119.43,4.20,4.28,2459240.51,1.63e+03
54123252,24.84,,,,,,,,2460600.5,60600,0.4270,1.85,1.060,7.97,159.03,355.42,162.27,2.64,2460186.17,919
54123253,21.36,,,,,,,,2460600.5,60600,0.6283,1.534,0.570,7.83,181.42,230.69,4.10,2.50,2460592.58,694
54123254,25.13,,,,,,,,2460600.5,60600,0.4103,1.726,1.018,5.16,337.82,190.22,212.39,2.43,2460940.21,829
54123256,26.10,,,,,,,,2459262.5,59262,0.3273,1.428,0.961,14.70,334.73,222.76,334.45,1.90,2459306.75,623
54123257,23.86,,,,,,,,2459265.5,59265,0.5885,1.922,0.791,2.95,8.14,67.34,19.12,3.05,2459213.83,973
54123258,26.71,,,,,,,,2460600.5,60600,0.4012,1.654,0.990,10.90,329.95,199.63,251.56,2.32,2460834.44,777
54123260,26.56,,,0.11297,,,,,2460600.5,60600,0.5046,1.949,0.965,4.16,332.64,151.83,131.74,2.93,2460236.91,994
54123259,20.21,,,,,,,,2460600.5,60600,0.7203,2.097,0.586,14.03,275.97,349.90,41.11,3.61,2460473.89,1.11e+03
54123261,27.78,,,,,,,,2460600.5,60600,0.1483,0.8948,0.762,1.48,143.03,217.83,255.68,1.03,2460690.09,309
54123263,24.05,,,,,,,,2460600.5,60600,0.3445,1.444,0.946,4.48,68.62,134.26,10.51,1.94,2460581.99,634
54123262,25.04,,,,,,,,2459262.5,59262,0.3431,1.383,0.909,4.91,2.68,210.12,324.75,1.86,2459320.67,594
54123264,23.41,,,,,,,,2460600.5,60600,0.5026,2.201,1.095,7.58,80.40,104.13,30.07,3.31,2460500.89,1.19e+03
54123265,25.41,,,,,,,,2460600.5,60600,0.4303,1.794,1.022,6.49,157.04,342.78,191.93,2.57,2461010.24,878
54123266,24.58,,,,,,,,2460600.5,60600,0.3614,1.487,0.950,18.90,321.66,127.13,35.15,2.03,2460535.80,663
54123267,24.51,,,,,,,,2460600.5,60600,0.1842,1.243,1.014,8.47,174.43,56.22,168.44,1.47,2460363.72,506
54123268,24.51,,,,,,,,2460600.5,60600,0.4356,1.768,0.998,2.77,11.64,86.63,219.43,2.54,2460935.79,859
54123269,24.88,,,,,,,,2459263.5,59263,0.2916,1.443,1.023,13.50,326.97,130.08,29.86,1.86,2459210.96,633
54123270,25.93,,,,,,,,2459263.5,59263,0.1502,1.244,1.057,6.02,323.90,216.39,337.64,1.43,2459294.99,507
54123271,26.27,,,,,,,,2459264.5,59264,0.5444,1.612,0.735,12.06,147.67,79.86,335.85,2.49,2459314.65,748
54123272,26.24,,,,,,,,2460600.5,60600,0.1254,1.034,0.905,13.26,147.85,86.63,102.20,1.16,2460491.42,384
54123273,27.65,,,,,,,,2460600.5,60600,0.4274,1.666,0.954,9.48,331.43,212.72,239.39,2.38,2460863.69,786
54123274,27.50,,,,,,,,2460600.5,60600,0.0834,1.069,0.980,3.07,340.80,219.98,68.54,1.16,2460523.65,404
54123275,25.96,,,,,,,,2460600.5,60600,0.0366,1.087,1.047,10.29,145.88,312.97,130.81,1.13,2460450.04,414
54123425,22.08,,,,,,,,2460600.5,60600,0.5346,1.65,0.768,32.43,160.57,251.30,298.91,2.53,2460731.88,774
54123426,26.89,,,,,,,,2459263.5,59263,0.4362,1.408,0.794,2.55,141.86,293.83,31.45,2.02,2459210.19,610
54123427,27.66,,,,,,,,2460600.5,60600,0.2644,1.231,0.905,2.29,135.21,315.59,280.56,1.56,2460710.57,499
54123428,23.63,,,,,,,,2460600.5,60600,0.3750,0.8496,0.531,26.72,149.72,141.89,136.68,1.17,2460491.91,286
54123430,28.14,,,,,,,,2460600.5,60600,0.4500,1.746,0.960,3.17,330.66,152.66,220.15,2.53,2460927.81,843
54123429,25.31,,,,,,,,2460600.5,60600,0.2399,0.8511,0.647,10.94,337.18,0.84,45.59,1.06,2460564.18,287
54123431,25.95,,,,,,,,2460600.5,60600,0.5877,2.4,0.990,3.03,330.16,209.08,347.80,3.81,2460646.52,1.36e+03
54123432,26.31,,,,,,,,2459264.5,59264,0.5922,2.447,0.998,0.89,13.38,108.07,6.16,3.90,2459240.58,1.4e+03
54123433,25.53,,,,,,,,2459264.5,59264,0.0434,1.079,1.033,13.05,335.66,44.81,125.75,1.13,2459121.40,410
54123625,20.88,,,,,,,,2460600.5,60600,0.2165,1.634,1.281,11.42,150.11,248.50,11.14,1.99,2460576.89,763
54123626,23.11,,,,,,,,2459268.5,59268,0.5004,1.641,0.820,5.81,27.85,207.69,332.29,2.46,2459327.58,768
54123627,23.89,,,,,,,,2459266.5,59266,0.2803,0.994,0.715,25.48,328.84,303.39,268.10,1.27,2459358.90,362
54123628,25.02,,,0.01376,,,,,2460600.5,60600,0.2526,1.327,0.992,6.88,162.47,10.60,127.33,1.66,2460402.98,558
54123836,23.39,,,1.18879,,,,,2460600.5,60600,0.3364,1.443,0.957,6.10,348.00,132.22,54.28,1.93,2460505.08,633
54123837,26.57,,,,,,,,2459266.5,59266,0.6250,2.468,0.926,4.23,143.16,321.12,9.54,4.01,2459228.98,1.42e+03
54124621,22.09,,,,,,,,2460600.5,60600,0.5622,1.758,0.770,17.16,353.23,61.10,247.56,2.75,2460866.35,851
54124622,29.17,,,,,,,,2460600.5,60600,0.2100,0.8983,0.710,8.57,152.85,230.92,211.97,1.09,2460728.38,311
54125409,21.83,,,,,,,,2460600.5,60600,0.6865,1.803,0.565,5.52,150.06,100.94,154.48,3.04,2460220.95,885
54125410,25.90,,,,,,,,2459270.5,59270,0.5591,1.823,0.804,5.05,328.47,120.72,18.95,2.84,2459223.17,899
54125411,23.88,,,,,,,,2460600.5,60600,0.2453,1.548,1.168,6.01,131.05,18.19,327.66,1.93,2460663.72,704
54125414,21.73,,,,,,,,2460600.5,60600,0.7583,2.168,0.524,5.31,333.04,87.18,66.07,3.81,2460386.46,1.17e+03
54125415,24.22,,,,,,,,2460600.5,60600,0.1136,1.247,1.106,13.89,342.19,190.94,209.49,1.39,2460813.22,509
54125417,22.94,,,,,,,,2459268.5,59268,0.7287,2.032,0.551,4.46,29.69,21.26,22.50,3.51,2459202.34,1.06e+03
54125898,20.86,,,,,,,,2460600.5,60600,0.2869,1.332,0.950,21.64,149.30,221.52,275.88,1.71,2460731.78,562
54127344,23.92,,,,,,,,2459276.5,59276,0.4793,1.398,0.728,2.15,212.35,215.50,39.70,2.07,2459209.90,604
54130038,26.32,,,,,,,,2460600.5,60600,0.3238,1.496,1.012,2.06,15.83,159.47,345.86,1.98,2460626.75,668
54131385,21.39,,,,,,,,2460600.5,60600,0.4551,1.96,1.068,8.66,15.30,215.64,87.66,2.85,2460356.52,1e+03
54131527,19.95,,,,,,,,2460600.5,60600,0.5167,2.582,1.248,26.43,340.82,247.29,294.87,3.92,2460874.74,1.52e+03
54128184,28.11,,,,,,,,2460600.5,60600,0.3264,1.298,0.874,7.85,342.16,238.34,132.26,1.72,2460402.17,540
54128963,24.63,,,,,,,,2460600.5,60600,0.4135,1.337,0.784,10.27,346.49,251.29,88.90,1.89,2460461.00,565
54128964,27.82,,,,,,,,2460600.5,60600,0.3468,1.347,0.880,6.43,343.64,121.80,143.13,1.81,2460373.52,571
54128965,25.16,,,,,,,,2460600.5,60600,0.4008,1.516,0.908,21.62,161.71,50.00,318.58,2.12,2460678.91,681
54128966,25.81,,,,,,,,2460600.5,60600,0.4649,1.443,0.772,22.00,162.76,285.19,62.20,2.11,2460491.14,633
54128967,26.85,,,,,,,,2459274.5,59274,0.2868,1.424,1.015,7.27,150.74,1.58,4.11,1.83,2459267.41,620
54128968,24.33,,,,,,,,2459278.5,59278,0.5032,1.087,0.540,12.03,357.96,281.64,301.69,1.63,2459345.56,414
54129170,25.73,,,,,,,,2460600.5,60600,0.6021,2.543,1.012,8.05,162.26,23.45,317.72,4.07,2460774.44,1.48e+03
54129172,24.45,,,,,,,,2460600.5,60600,0.5955,2.391,0.967,4.76,120.71,1.50,1.26,3.81,2460595.77,1.35e+03
54129171,26.46,,,,,,,,2460600.5,60600,0.1813,1.109,0.908,4.18,150.55,299.03,90.60,1.31,2460493.16,427
54129173,25.17,,,,,,,,2460600.5,60600,0.4753,1.867,0.980,3.73,356.56,194.55,141.50,2.75,2460234.19,932
54130035,26.14,,,,,,,,2460600.5,60600,0.1573,1.204,1.015,12.80,161.38,8.04,261.91,1.39,2460732.03,483
54130034,24.02,,,,,,,,2460600.5,60600,0.3662,1.717,1.088,8.96,332.79,198.37,214.23,2.35,2460933.21,822
54130036,27.03,,,,,,,,2460600.5,60600,0.1545,0.8853,0.749,5.52,162.02,214.15,262.30,1.02,2460683.08,304
54130037,26.81,,,,,,,,2459279.5,59279,0.4984,2.024,1.015,0.15,199.51,321.35,1.35,3.03,2459275.55,1.05e+03
54130039,21.51,,,,,,,,2460600.5,60600,0.2667,1.016,0.745,28.74,132.31,233.25,346.29,1.29,2460614.76,374
54130040,25.43,,,,,,,,2459279.5,59279,0.7274,2.073,0.565,3.84,157.84,268.78,17.21,3.58,2459227.38,1.09e+03
54130042,20.71,,,,,,,,2460600.5,60600,0.5119,2.145,1.047,8.83,30.58,188.66,30.05,3.24,2460504.71,1.15e+03
54130043,24.60,,,,,,,,2459279.5,59279,0.8141,1.373,0.255,24.17,349.45,307.88,331.74,2.49,2459325.65,588
54130072,26.02,,,,,,,,2460600.5,60600,0.1526,0.9597,0.813,2.45,165.83,122.80,196.28,1.11,2460756.68,343
54130073,27.30,,,,,,,,2460600.5,60600,0.5040,2.008,0.996,3.10,165.43,346.48,101.31,3.02,2460308.03,1.04e+03
54130074,28.77,,,,,,,,2460600.5,60600,0.4059,1.659,0.986,0.84,168.00,16.44,241.49,2.33,2460857.47,781
54130075,26.89,,,,,,,,2459280.5,59280,0.5908,2.202,0.901,1.19,178.85,32.08,349.75,3.50,2459314.49,1.19e+03
54130077,23.56,,,0.0607,,,,,2460600.5,60600,0.6623,2.601,0.878,12.32,352.33,216.31,299.38,4.32,2460858.44,1.53e+03
54130076,26.45,,,,,,,,2460600.5,60600,0.1735,0.9251,0.765,8.16,350.63,42.38,140.55,1.09,2460473.62,325
54130078,28.10,,,,,,,,2460600.5,60600,0.1645,1.123,0.938,11.94,165.02,301.11,58.00,1.31,2460530.46,435
54130079,26.00,,,,,,,,2459281.5,59281,0.5667,2.288,0.991,4.67,338.84,156.71,7.25,3.58,2459256.05,1.26e+03
54130080,29.70,,,,,,,,2460600.5,60600,0.5819,2.114,0.884,1.19,170.06,41.62,52.37,3.34,2460437.22,1.12e+03
54130081,25.39,,,,,,,,2460600.5,60600,0.4946,1.977,0.999,2.61,8.93,125.52,118.01,2.96,2460267.57,1.02e+03
54130082,26.29,,,,,,,,2459281.5,59281,0.4313,1.82,1.035,12.25,164.81,345.04,6.27,2.60,2459265.87,897
54130484,26.36,,,,,,,,2459281.5,59281,0.5586,2.335,1.031,6.24,351.74,175.03,0.32,3.64,2459280.34,1.3e+03
54130486,23.97,,,,,,,,2460600.5,60600,0.3048,1.463,1.017,9.53,352.71,170.44,15.40,1.91,2460572.84,647
54130485,24.89,,,,,,,,2460600.5,60600,0.1631,0.9052,0.758,17.36,164.71,171.59,263.14,1.05,2460685.13,315
54130487,24.15,,,,,,,,2459281.5,59281,0.2295,1.203,0.927,33.87,346.76,255.83,308.65,1.48,2459350.28,482
54130488,26.21,,,,,,,,2460600.5,60600,0.3134,0.7674,0.527,14.64,165.75,175.47,325.38,1.01,2460624.11,246
54130489,27.20,,,,,,,,2460600.5,60600,0.3671,1.567,0.992,4.28,169.75,334.26,312.71,2.14,2460694.58,716
54130492,26.10,,,,,,,,2459277.5,59277,0.5464,2.25,1.021,0.76,162.47,355.18,1.35,3.48,2459272.86,1.23e+03
54130491,24.39,,,,,,,,2460600.5,60600,0.3611,1.748,1.117,8.79,349.06,219.91,183.15,2.38,2461015.29,844
54130490,27.94,,,,,,,,2460600.5,60600,0.5614,2.239,0.982,1.69,352.83,153.87,33.15,3.50,2460487.78,1.22e+03
54130495,24.59,,,,,,,,2460600.5,60600,0.5909,2.463,1.008,8.43,353.64,150.37,342.07,3.92,2460670.83,1.41e+03
54130494,24.29,,,,,,,,2459281.5,59281,0.3679,1.385,0.875,29.25,163.55,285.93,37.14,1.89,2459220.11,595
54130493,25.23,,,,,,,,2459283.5,59283,0.3634,1.651,1.051,11.86,347.38,219.98,343.04,2.25,2459320.01,775
54130496,28.30,,,,,,,,2459283.5,59283,0.5707,2.269,0.974,5.03,166.36,336.89,6.16,3.56,2459262.12,1.25e+03
54130497,24.87,,,0.11328,,,,,2460600.5,60600,0.3613,1.35,0.862,16.12,166.68,298.36,138.89,1.84,2460379.40,573
54130498,26.68,,,,,,,,2460600.5,60600,0.4552,0.996,0.543,6.02,165.98,121.42,159.84,1.45,2460439.30,363
54130499,28.30,,,,,,,,2460600.5,60600,0.4272,1.024,0.587,7.48,345.72,67.33,238.54,1.46,2460728.25,379
54130500,27.07,,,,,,,,2459282.5,59282,0.4653,1.878,1.004,8.96,163.91,0.06,1.59,2.75,2459278.36,940
54130501,28.37,,,,,,,,2459281.5,59281,0.4427,1.533,0.854,5.01,166.40,299.21,24.35,2.21,2459234.62,693
54130502,25.98,,,,,,,,2459284.5,59284,0.3338,1.562,1.041,7.48,343.60,205.37,351.21,2.08,2459301.91,713
54130503,28.73,,,,,,,,2460600.5,60600,0.0642,1.019,0.954,8.31,167.51,85.43,105.91,1.08,2460489.95,376
54130504,25.46,,,,,,,,2460600.5,60600,0.2645,1.23,0.904,23.69,167.45,62.11,194.81,1.55,2460829.02,498
54130505,23.66,,,,,,,,2460600.5,60600,0.1582,1.3,1.094,14.48,169.78,29.03,131.97,1.51,2460402.02,541
54130506,25.91,,,,,,,,2459282.5,59282,0.5436,2.035,0.929,3.93,175.14,307.36,12.02,3.14,2459247.08,1.06e+03
54130507,26.16,,,,,,,,2460600.5,60600,0.2680,0.865,0.633,3.37,348.06,30.29,306.21,1.10,2460644.41,294
54130760,23.95,,,,,,,,2459283.5,59283,0.2939,1.414,0.998,20.73,344.04,120.55,36.73,1.83,2459220.83,614
54130761,27.87,,,,,,,,2460600.5,60600,0.3311,1.456,0.974,0.14,209.69,356.24,0.77,1.94,2460599.13,642
54130762,24.06,,,,,,,,2460600.5,60600,0.2119,0.9624,0.759,0.69,261.61,104.63,87.96,1.17,2460516.23,345
54130763,24.32,,,,,,,,2459282.5,59282,0.1707,1.313,1.089,14.81,170.43,311.76,33.49,1.54,2459231.36,550
54130764,25.44,,,,,,,,2459283.5,59283,0.1974,1.287,1.033,22.58,349.63,214.24,337.87,1.54,2459316.29,533
54130765,25.29,,,,,,,,2459281.5,59281,0.5940,2.658,1.079,7.06,338.77,169.09,3.90,4.24,2459264.36,1.58e+03
54130766,23.72,,,,,,,,2460600.5,60600,0.2843,1.645,1.178,3.76,179.95,345.23,258.04,2.11,2460818.86,771
54130767,23.87,,,,,,,,2459281.5,59281,0.4959,2.108,1.063,35.00,168.54,334.45,8.02,3.15,2459256.60,1.12e+03
54131210,22.43,,,,,,,,2460600.5,60600,0.3515,1.62,1.051,23.16,171.30,69.88,232.50,2.19,2460867.30,753
54131211,22.04,,,,,,,,2460600.5,60600,0.5986,1.468,0.589,9.34,162.93,257.40,50.75,2.35,2460508.89,650
54131213,26.47,,,,,,,,2459284.5,59284,0.3291,1.266,0.850,6.80,167.93,78.29,317.80,1.68,2459345.50,520
54131214,24.61,,,,,,,,2460600.5,60600,0.2799,0.9299,0.670,4.44,146.45,234.28,138.88,1.19,2460474.14,328
54131215,22.26,,,,,,,,2460600.5,60600,0.3065,1.483,1.028,14.66,168.64,301.47,34.56,1.94,2460537.19,660
54131319,25.18,,,,,,,,2460600.5,60600,0.4518,0.7852,0.430,2.77,4.07,315.30,309.40,1.14,2460636.22,254
54131320,25.50,,,,,,,,2459283.5,59283,0.6290,1.918,0.712,8.67,157.05,292.04,18.91,3.12,2459232.53,970
54131321,26.28,,,,,,,,2460600.5,60600,0.2177,1.08,0.845,18.90,169.73,275.06,135.77,1.32,2460445.80,410
54131322,28.84,,,,,,,,2460600.5,60600,0.3491,1.506,0.980,4.65,352.41,199.96,331.61,2.03,2460653.73,675
54131323,29.34,,,,,,,,2460600.5,60600,0.2301,1.28,0.985,1.84,164.38,341.10,191.14,1.57,2460848.49,529
54131324,29.20,,,,,,,,2459283.5,59283,0.6861,1.572,0.493,21.74,169.35,256.24,24.38,2.65,2459234.75,720
54131325,26.73,,,,,,,,2460600.5,60600,0.2334,1.277,0.979,16.32,350.93,143.54,200.83,1.58,2460833.54,527
54131326,27.72,,,,,,,,2460600.5,60600,0.0853,0.9239,0.845,1.59,4.23,326.99,223.18,1.00,2460723.77,324
54131327,24.31,,,,,,,,2459286.5,59286,0.5796,2.465,1.036,30.84,351.62,175.11,1.10,3.89,2459282.17,1.41e+03
54131345,28.81,,,,,,,,2460600.5,60600,0.2571,0.8155,0.606,3.80,167.80,203.31,106.90,1.03,2460520.62,269
54131346,26.53,,,,,,,,2460600.5,60600,0.1248,1.17,1.024,2.04,109.85,68.62,298.85,1.32,2460679.06,462
54131347,27.41,,,,,,,,2459285.5,59285,0.5079,1.822,0.897,0.31,53.70,165.50,345.18,2.75,2459322.49,898
